Sex,Dimension,trait,Ind,n_reps,group_mean,group_sd,extreme_val,direction,Q_vs_mean,p_vs_mean,Q_vs_zero,p_vs_zero,bonf_mean,rank_mean,sig_mean,bonf_zero,rank_zero,sig_zero
female,length,mnm2,F8,10,0.23318749999999988,0.40852299054647023,0.4299999999999997,high,0.45283018867924624,0.08636145609090208,0.45283018867924624,0.08636145609090208,2.7624309392265195e-4,19,n.s.,2.7624309392265195e-4,19,n.s.
female,length,mnm2,F9,10,0.23318749999999988,0.40852299054647023,0.6399999999999988,high,0.050632911392404036,0.3382005608727652,0.050632911392404036,0.3382005608727652,4.032258064516129e-4,76,n.s.,4.032258064516129e-4,76,n.s.
female,length,mnm3,F1,10,-0.10415000000000008,0.37829062436493466,0.05000000000000071,high,0.22641509433962403,0.8943399028473799,0.22641509433962403,0.8943399028473799,0.002777777777777778,182,n.s.,0.002777777777777778,182,n.s.
female,length,mnm3,F11,10,-0.10415000000000008,0.37829062436493466,0.6400000000000006,high,0.4057971014492763,0.12177569869801869,0.4057971014492763,0.12177569869801869,2.9069767441860465e-4,28,n.s.,2.9069767441860465e-4,28,n.s.
female,length,mnm3,F12,10,-0.10415000000000008,0.37829062436493466,-1.2699999999999996,low,0.25233644859813026,0.5192861203668844,0.25233644859813037,0.5192861203668844,5.813953488372093e-4,114,n.s.,5.813953488372093e-4,114,n.s.
female,length,mnm3,F13,10,-0.10415000000000008,0.37829062436493466,0.40000000000000213,high,0.20588235294118,0.683997892765123,0.20588235294118,0.683997892765123,8.620689655172415e-4,142,n.s.,8.620689655172415e-4,142,n.s.
female,length,mnm3,F14,10,-0.10415000000000008,0.37829062436493466,0.40000000000000036,high,0.4347826086956526,0.08237042669263953,0.4347826086956526,0.08237042669263953,2.73224043715847e-4,17,n.s.,2.73224043715847e-4,17,n.s.
female,length,mnm3,F15,10,-0.10415000000000008,0.37829062436493466,0.72999999999999865,high,0.07692307692307535,0.48067667878479914,0.07692307692307535,0.48067667878479914,5.434782608695652e-4,108,n.s.,5.434782608695652e-4,108,n.s.
female,length,mnm3,F17,10,-0.10415000000000008,0.37829062436493466,0.5600000000000005,high,0.0760869565217393,0.495684895955008,0.0760869565217393,0.495684895955008,5.617977528089888e-4,111,n.s.,5.617977528089888e-4,111,n.s.
female,length,mnm3,F18,10,-0.10415000000000008,0.37829062436493466,-0.019999999999999574,low,0.11290322580644935,0.7049736116160601,0.11290322580644935,0.7049736116160601,9.25925925925926e-4,146,n.s.,9.25925925925926e-4,146,n.s.
female,length,mnm3,F2,10,-0.10415000000000008,0.37829062436493466,0.75,high,0.3666666666666644,0.14178386193041492,0.3666666666666644,0.14178386193041492,3.0120481927710846e-4,34,n.s.,3.0120481927710846e-4,34,n.s.
female,length,mnm3,F28,10,-0.10415000000000008,0.37829062436493466,-0.379999999999999,low,0.5161290322580627,0.6113423281986863,0.5161290322580627,0.6113423281986863,7.462686567164179e-4,133,n.s.,7.462686567164179e-4,133,n.s.
female,length,mnm3,F3,10,-0.10415000000000008,0.37829062436493466,0.620000000000001,high,0.31372549019608004,0.40519996387306345,0.31372549019608004,0.40519996387306345,4.5871559633027525e-4,91,n.s.,4.5871559633027525e-4,91,n.s.
female,length,mnm3,F33,10,-0.10415000000000008,0.37829062436493466,0.2699999999999996,high,0.24528301886792295,0.5575385320114071,0.24528301886792295,0.5575385320114071,6.41025641025641e-4,122,n.s.,6.41025641025641e-4,122,n.s.
female,length,mnm3,F38,10,-0.10415000000000008,0.37829062436493466,0.5199999999999996,high,0.27027027027026945,0.44771105684727447,0.27027027027026945,0.44771105684727447,5.05050505050505e-4,101,n.s.,5.05050505050505e-4,101,n.s.
female,length,mnm3,F4,10,-0.10415000000000008,0.37829062436493466,-0.8100000000000005,low,0.16000000000000134,0.9573224759702177,0.16000000000000134,0.9573224759702177,0.025,198,n.s.,0.025,198,n.s.
female,length,mnm3,F40,10,-0.10415000000000008,0.37829062436493466,0.5,high,0.25454545454545524,0.5842218900090956,0.25454545454545524,0.5842218900090956,6.756756756756757e-4,126,n.s.,6.756756756756757e-4,126,n.s.
female,length,mnm3,F5,10,-0.10415000000000008,0.37829062436493466,0.019999999999999574,high,0.17272727272727234,0.8421709236399907,0.17272727272727234,0.8421709236399907,0.0016129032258064516,169,n.s.,0.0016129032258064516,169,n.s.
female,length,mnm3,F6,10,-0.10415000000000008,0.37829062436493466,0.6399999999999988,high,0.3333333333333294,0.3128977788283695,0.3333333333333294,0.3128977788283695,3.7313432835820896e-4,66,n.s.,3.7313432835820896e-4,66,n.s.
female,length,mnm3,F7,10,-0.10415000000000008,0.37829062436493466,-0.5199999999999996,low,0.36781609195402437,0.6626345822523623,0.36781609195402437,0.6626345822523623,8.19672131147541e-4,139,n.s.,8.19672131147541e-4,139,n.s.
female,length,mnm3,F8,10,-0.10415000000000008,0.37829062436493466,-0.1800000000000015,high,0.3958333333333297,0.08902911438819061,0.3958333333333297,0.08902911438819061,2.777777777777778e-4,20,n.s.,2.777777777777778e-4,20,n.s.
female,length,mnm3,F9,10,-0.10415000000000008,0.37829062436493466,0.3100000000000005,high,0.24705882352941028,0.44914051456852866,0.24705882352941028,0.44914051456852866,5.154639175257732e-4,103,n.s.,5.154639175257732e-4,103,n.s.
female,length,mnp4,F1,10,0.12433333333333331,0.4011718014986514,-0.28000000000000114,low,0.24193548387096936,0.01250000000001239,0.24193548387096936,0.01250000000001239,2.5906735751295336e-4,7,n.s.,2.5906735751295336e-4,7,n.s.
female,length,mnp4,F11,10,0.12433333333333331,0.4011718014986514,0.75,high,0.5,0.06759711216241923,0.5,0.06759711216241923,2.702702702702703e-4,15,n.s.,2.702702702702703e-4,15,n.s.
female,length,mnp4,F14,10,0.12433333333333331,0.4011718014986514,-0.009999999999999787,high,0.24489795918367357,0.5254395960323878,0.24489795918367357,0.5254395960323878,6.172839506172839e-4,119,n.s.,6.172839506172839e-4,119,n.s.
female,length,mnp4,F15,10,0.12433333333333331,0.4011718014986514,0.8700000000000001,high,0.12499999999999958,0.8159314229004531,0.12499999999999958,0.8159314229004531,0.0013513513513513514,163,n.s.,0.0013513513513513514,163,n.s.
female,length,mnp4,F16,10,0.12433333333333331,0.4011718014986514,0.2999999999999998,low,0.23076923076922953,0.2206121878766063,0.23076923076922953,0.2206121878766063,3.3557046979865775e-4,51,n.s.,3.3557046979865775e-4,51,n.s.
female,length,mnp4,F2,10,0.12433333333333331,0.4011718014986514,-0.879999999999999,low,0.5632183908045975,0.49226665786127355,0.5632183908045975,0.49226665786127355,5.555555555555556e-4,110,n.s.,5.555555555555556e-4,110,n.s.
female,length,mnp4,F28,10,0.12433333333333331,0.4011718014986514,-0.1299999999999999,low,0.1492537313432844,0.7389602218499436,0.1492537313432844,0.7389602218499436,0.001,150,n.s.,0.001,150,n.s.
female,length,mnp4,F3,10,0.12433333333333331,0.4011718014986514,0.7499999999999991,high,0.43749999999999967,0.13568941980950922,0.43749999999999967,0.13568941980950922,2.994011976047904e-4,33,n.s.,2.994011976047904e-4,33,n.s.
female,length,mnp4,F33,10,0.12433333333333331,0.4011718014986514,0.3199999999999994,high,0.27272727272727065,0.355199000205828,0.27272727272727065,0.355199000205828,4.166666666666667e-4,80,n.s.,4.166666666666667e-4,80,n.s.
female,length,mnp4,F4,10,0.12433333333333331,0.4011718014986514,1.2199999999999998,high,0.28346456692913413,0.32683367082818987,0.2834645669291342,0.32683367082818987,3.90625e-4,72,n.s.,3.90625e-4,72,n.s.
female,length,mnp4,F5,10,0.12433333333333331,0.4011718014986514,-0.3100000000000005,high,0.15789473684210426,0.8352057572700244,0.15789473684210428,0.8352057572700244,0.0015625,168,n.s.,0.0015625,168,n.s.
female,length,mnp4,F6,10,0.12433333333333331,0.4011718014986514,0.75,high,0.46874999999999933,0.10091361498568772,0.46874999999999933,0.10091361498568772,2.824858757062147e-4,23,n.s.,2.824858757062147e-4,23,n.s.
female,length,mnp4,F7,10,0.12433333333333331,0.4011718014986514,0.5599999999999996,high,0.25490196078431276,0.5886333213464752,0.25490196078431276,0.5886333213464752,7.042253521126761e-4,129,n.s.,7.042253521126761e-4,129,n.s.
female,length,mnp4,F8,10,0.12433333333333331,0.4011718014986514,-0.21999999999999975,low,0.17857142857142805,0.941085590065694,0.17857142857142805,0.941085590065694,0.0071428571428571435,193,n.s.,0.0071428571428571435,193,n.s.
female,length,mnp4,F9,10,0.12433333333333331,0.4011718014986514,0.6899999999999995,high,0.33333333333333276,0.37604450952658575,0.33333333333333276,0.37604450952658575,4.385964912280702e-4,86,n.s.,4.385964912280702e-4,86,n.s.
female,length,mxm1,F1,10,-0.1330322580645161,0.3313127252814114,0.46000000000000085,high,0.18103448275862113,0.9533974353902528,0.18103448275862113,0.9533974353902528,0.0125,196,n.s.,0.0125,196,n.s.
female,length,mxm1,F11,10,-0.1330322580645161,0.3313127252814114,0.1800000000000015,high,0.25714285714286084,0.3760445095265734,0.2571428571428608,0.3760445095265734,4.3103448275862074e-4,84,n.s.,4.3103448275862074e-4,84,n.s.
female,length,mxm1,F12,10,-0.1330322580645161,0.3313127252814114,-0.21999999999999886,high,0.4545454545454566,0.11403732114604238,0.4545454545454566,0.11403732114604238,2.8735632183908046e-4,26,n.s.,2.8735632183908046e-4,26,n.s.
female,length,mxm1,F13,10,-0.1330322580645161,0.3313127252814114,0.03999999999999915,high,0.056603773584904524,0.012500000000022826,0.056603773584904524,0.012500000000022826,2.6041666666666666e-4,8,n.s.,2.6041666666666666e-4,8,n.s.
female,length,mxm1,F14,10,-0.1330322580645161,0.3313127252814114,0.20999999999999908,high,0.4025974025974012,0.19211991752034524,0.4025974025974012,0.19211991752034524,3.1847133757961787e-4,43,n.s.,3.1847133757961787e-4,43,n.s.
female,length,mxm1,F15,10,-0.1330322580645161,0.3313127252814114,0.5399999999999991,high,0.3118279569892465,0.40819003323690944,0.3118279569892465,0.40819003323690944,4.62962962962963e-4,92,n.s.,4.62962962962963e-4,92,n.s.
female,length,mxm1,F16,10,-0.1330322580645161,0.3313127252814114,0.620000000000001,high,0.2268041237113407,0.7432201622075838,0.2268041237113407,0.7432201622075838,0.0010416666666666667,152,n.s.,0.0010416666666666667,152,n.s.
female,length,mxm1,F17,10,-0.1330322580645161,0.3313127252814114,-1.0799999999999983,low,0.32941176470587963,0.9880705868440289,0.32941176470587963,0.9880705868440289,0.05,199,n.s.,0.05,199,n.s.
female,length,mxm1,F18,10,-0.1330322580645161,0.3313127252814114,-0.40000000000000036,low,0.1884057971014505,0.5509975777611509,0.18840579710145056,0.5509975777611509,6.329113924050633e-4,121,n.s.,6.329113924050633e-4,121,n.s.
female,length,mxm1,F19,10,-0.1330322580645161,0.3313127252814114,0.030000000000001137,high,0.07936507936508039,0.5252958931795706,0.07936507936508039,0.5252958931795706,5.952380952380953e-4,116,n.s.,5.952380952380953e-4,116,n.s.
female,length,mxm1,F2,10,-0.1330322580645161,0.3313127252814114,-0.5600000000000005,low,0.3000000000000017,0.5845115664546514,0.30000000000000177,0.5845115664546514,6.944444444444445e-4,128,n.s.,6.944444444444445e-4,128,n.s.
female,length,mxm1,F20,10,-0.1330322580645161,0.3313127252814114,0.5700000000000003,high,0.38392857142857084,0.16382216659013188,0.38392857142857084,0.16382216659013188,3.048780487804878e-4,36,n.s.,3.048780487804878e-4,36,n.s.
female,length,mxm1,F21,10,-0.1330322580645161,0.3313127252814114,-0.1399999999999988,high,0.37288135593220756,0.1353224726779216,0.37288135593220756,0.1353224726779216,2.9761904761904765e-4,32,n.s.,2.9761904761904765e-4,32,n.s.
female,length,mxm1,F22,10,-0.1330322580645161,0.3313127252814114,0.75,high,0.3150684931506829,0.3487981112445104,0.3150684931506829,0.3487981112445104,4.132231404958678e-4,79,n.s.,4.132231404958678e-4,79,n.s.
female,length,mxm1,F23,10,-0.1330322580645161,0.3313127252814114,0.4400000000000013,high,0.5616438356164368,0.011380846460884638,0.5616438356164368,0.011380846460884638,2.525252525252525e-4,2,n.s.,2.525252525252525e-4,2,n.s.
female,length,mxm1,F24,10,-0.1330322580645161,0.3313127252814114,-0.5,low,0.4210526315789455,0.8511022624992296,0.4210526315789455,0.8511022624992296,0.001851851851851852,173,n.s.,0.001851851851851852,173,n.s.
female,length,mxm1,F25,10,-0.1330322580645161,0.3313127252814114,-0.34999999999999964,low,0.3076923076923082,0.178621842669159,0.3076923076923082,0.178621842669159,3.1055900621118014e-4,39,n.s.,3.1055900621118014e-4,39,n.s.
female,length,mxm1,F26,10,-0.1330322580645161,0.3313127252814114,0.5499999999999989,high,0.19178082191780693,0.5252958931795548,0.19178082191780693,0.5252958931795548,5.882352941176471e-4,115,n.s.,5.882352941176471e-4,115,n.s.
female,length,mxm1,F27,10,-0.1330322580645161,0.3313127252814114,0.370000000000001,high,0.16949152542373075,0.9571906195075647,0.16949152542373075,0.9571906195075647,0.016666666666666666,197,n.s.,0.016666666666666666,197,n.s.
female,length,mxm1,F29,10,-0.1330322580645161,0.3313127252814114,-0.4499999999999993,low,0.1818181818181812,0.2886973183533412,0.18181818181818124,0.2886973183533412,3.6496350364963507e-4,63,n.s.,3.6496350364963507e-4,63,n.s.
female,length,mxm1,F3,10,-0.1330322580645161,0.3313127252814114,0.22000000000000064,high,0.1384615384615409,0.8972715004260283,0.1384615384615409,0.8972715004260283,0.0033333333333333335,185,n.s.,0.0033333333333333335,185,n.s.
female,length,mxm1,F32,10,-0.1330322580645161,0.3313127252814114,-0.4299999999999997,low,0.09375000000000065,0.22770061479898152,0.0937500000000007,0.22770061479898152,3.4013605442176874e-4,53,n.s.,3.4013605442176874e-4,53,n.s.
female,length,mxm1,F34,10,-0.1330322580645161,0.3313127252814114,-0.4399999999999995,low,0.12280701754385692,0.6113423281986721,0.12280701754385696,0.6113423281986721,7.352941176470588e-4,132,n.s.,7.352941176470588e-4,132,n.s.
female,length,mxm1,F35,10,-0.1330322580645161,0.3313127252814114,-0.9199999999999999,low,0.2970297029702955,0.44322965737822173,0.2970297029702955,0.44322965737822173,4.950495049504951e-4,99,n.s.,4.950495049504951e-4,99,n.s.
female,length,mxm1,F36,10,-0.1330322580645161,0.3313127252814114,0.4900000000000002,high,0.20000000000000046,0.8242192695761863,0.20000000000000046,0.8242192695761863,0.001388888888888889,164,n.s.,0.001388888888888889,164,n.s.
female,length,mxm1,F37,10,-0.1330322580645161,0.3313127252814114,-0.35999999999999943,low,0.3030303030303019,0.8953769803277878,0.3030303030303019,0.8953769803277878,0.003125,184,n.s.,0.003125,184,n.s.
female,length,mxm1,F39,10,-0.1330322580645161,0.3313127252814114,-0.8200000000000003,low,0.3495145631067975,0.19907516209923282,0.3495145631067975,0.19907516209923282,3.205128205128205e-4,44,n.s.,3.205128205128205e-4,44,n.s.
female,length,mxm1,F4,10,-0.1330322580645161,0.3313127252814114,0.3200000000000003,high,0.27826086956521756,0.45270786973793975,0.27826086956521756,0.45270786973793975,5.208333333333333e-4,104,n.s.,5.208333333333333e-4,104,n.s.
female,length,mxm1,F41,10,-0.1330322580645161,0.3313127252814114,0.3200000000000003,high,0.14814814814814803,0.8890386858869899,0.14814814814814803,0.8890386858869899,0.0025,180,n.s.,0.0025,180,n.s.
female,length,mxm1,F7,10,-0.1330322580645161,0.3313127252814114,-0.09999999999999964,high,0.2,0.8718242326591291,0.2,0.8718242326591291,0.0020833333333333333,176,n.s.,0.0020833333333333333,176,n.s.
female,length,mxm1,F9,10,-0.1330322580645161,0.3313127252814114,0.14000000000000057,high,0.4339622641509433,0.06684447160776902,0.43396226415094324,0.06684447160776902,2.6881720430107527e-4,14,n.s.,2.6881720430107527e-4,14,n.s.
female,length,mxm2,F1,10,-0.16018749999999998,0.3968132807512423,-0.5600000000000005,low,0.36956521739130616,0.5601705255833183,0.36956521739130616,0.5601705255833183,6.578947368421052e-4,124,n.s.,6.578947368421052e-4,124,n.s.
female,length,mxm2,F11,10,-0.16018749999999998,0.3968132807512423,0.40000000000000036,high,0.09615384615384386,0.6349089390689935,0.09615384615384386,0.6349089390689935,7.8125e-4,136,n.s.,7.8125e-4,136,n.s.
female,length,mxm2,F13,10,-0.16018749999999998,0.3968132807512423,0.25,high,0.27160493827160614,0.3159351025468962,0.27160493827160614,0.3159351025468962,3.787878787878788e-4,68,n.s.,3.787878787878788e-4,68,n.s.
female,length,mxm2,F14,10,-0.16018749999999998,0.3968132807512423,-0.8100000000000005,low,0.07594936708860814,0.268283492017797,0.07594936708860814,0.268283492017797,3.546099290780142e-4,59,n.s.,3.546099290780142e-4,59,n.s.
female,length,mxm2,F15,10,-0.16018749999999998,0.3968132807512423,-0.52000000000000135,low,0.3291139240506323,0.24770714725184928,0.3291139240506323,0.24770714725184928,3.448275862068966e-4,55,n.s.,3.448275862068966e-4,55,n.s.
female,length,mxm2,F16,10,-0.16018749999999998,0.3968132807512423,0.5099999999999998,high,0.07758620689655159,0.5172723247104165,0.07758620689655159,0.5172723247104165,5.747126436781609e-4,113,n.s.,5.747126436781609e-4,113,n.s.
female,length,mxm2,F17,10,-0.16018749999999998,0.3968132807512423,-0.23000000000000043,high,0.2641509433962278,0.5650409387407206,0.2641509433962278,0.5650409387407206,6.666666666666668e-4,125,n.s.,6.666666666666668e-4,125,n.s.
female,length,mxm2,F18,10,-0.16018749999999998,0.3968132807512423,-0.6399999999999988,low,0.34567901234567877,0.7895973713425266,0.34567901234567877,0.7895973713425266,0.0011627906976744186,157,n.s.,0.0011627906976744186,157,n.s.
female,length,mxm2,F19,10,-0.16018749999999998,0.3968132807512423,-1.0700000000000003,low,0.166666666666667,0.0958333333333321,0.166666666666667,0.0958333333333321,2.808988764044944e-4,22,n.s.,2.808988764044944e-4,22,n.s.
female,length,mxm2,F2,10,-0.16018749999999998,0.3968132807512423,-0.8999999999999986,low,0.2911392405063284,0.8075455017275447,0.2911392405063284,0.8075455017275447,0.001282051282051282,161,n.s.,0.001282051282051282,161,n.s.
female,length,mxm2,F20,10,-0.16018749999999998,0.3968132807512423,-0.3699999999999992,low,0.09876543209876568,0.1838495086416092,0.09876543209876568,0.1838495086416092,3.125e-4,40,n.s.,3.125e-4,40,n.s.
female,length,mxm2,F21,10,-0.16018749999999998,0.3968132807512423,0.4599999999999991,high,0.022471910112357107,0.08433908045976901,0.022471910112357107,0.08433908045976901,2.747252747252747e-4,18,n.s.,2.747252747252747e-4,18,n.s.
female,length,mxm2,F22,10,-0.16018749999999998,0.3968132807512423,-1,low,0.06097560975609624,0.09366883116882985,0.06097560975609624,0.09366883116882985,2.793296089385475e-4,21,n.s.,2.793296089385475e-4,21,n.s.
female,length,mxm2,F23,10,-0.16018749999999998,0.3968132807512423,0.8099999999999987,high,0.14444444444444357,0.9141786361014113,0.14444444444444357,0.9141786361014113,0.004166666666666667,188,n.s.,0.004166666666666667,188,n.s.
female,length,mxm2,F24,10,-0.16018749999999998,0.3968132807512423,-0.47000000000000064,low,0.32142857142857095,0.12555291937596713,0.32142857142857095,0.12555291937596713,2.9239766081871346e-4,29,n.s.,2.9239766081871346e-4,29,n.s.
female,length,mxm2,F25,10,-0.16018749999999998,0.3968132807512423,-0.5199999999999996,low,0.18055555555555403,0.5252958931795706,0.18055555555555403,0.5252958931795706,6.024096385542169e-4,117,n.s.,6.024096385542169e-4,117,n.s.
female,length,mxm2,F26,10,-0.16018749999999998,0.3968132807512423,0.6999999999999993,high,0.41071428571428426,0.17044989057603555,0.41071428571428426,0.17044989057603555,3.0674846625766873e-4,37,n.s.,3.0674846625766873e-4,37,n.s.
female,length,mxm2,F27,10,-0.16018749999999998,0.3968132807512423,-0.9700000000000006,low,0.059829059829060074,0.38738752322660086,0.059829059829060074,0.38738752322660086,4.4642857142857147e-4,88,n.s.,4.4642857142857147e-4,88,n.s.
female,length,mxm2,F29,10,-0.16018749999999998,0.3968132807512423,-1.1300000000000008,low,0.17808219178082246,0.42142176654514607,0.17808219178082246,0.42142176654514607,4.8543689320388353e-4,97,n.s.,4.8543689320388353e-4,97,n.s.
female,length,mxm2,F30,10,-0.16018749999999998,0.3968132807512423,0.35999999999999943,high,0.24489795918367258,0.9221081498344856,0.24489795918367266,0.9221081498344856,0.005,190,n.s.,0.005,190,n.s.
female,length,mxm2,F31,10,-0.16018749999999998,0.3968132807512423,-0.5499999999999989,high,0.3392857142857153,0.20888208975223319,0.3392857142857152,0.20888208975223319,3.2679738562091506e-4,47,n.s.,3.2679738562091506e-4,47,n.s.
female,length,mxm2,F32,10,-0.16018749999999998,0.3968132807512423,0.75,high,0.5939849624060157,0,0.5939849624060157,0,2.512562814070352e-4,1,*,2.512562814070352e-4,1,*
female,length,mxm2,F34,10,-0.16018749999999998,0.3968132807512423,-0.4399999999999995,low,0.1333333333333307,0.8294472317714157,0.1333333333333307,0.8294472317714157,0.0014705882352941176,166,n.s.,0.0014705882352941176,166,n.s.
female,length,mxm2,F35,10,-0.16018749999999998,0.3968132807512423,0.8399999999999999,high,0.2654867256637157,0.38646100602203926,0.2654867256637157,0.38646100602203926,4.4247787610619474e-4,87,n.s.,4.4247787610619474e-4,87,n.s.
female,length,mxm2,F36,10,-0.16018749999999998,0.3968132807512423,0.9600000000000009,high,0.4752475247524758,0.06264721947007404,0.4752475247524758,0.06264721947007404,2.6737967914438503e-4,13,n.s.,2.6737967914438503e-4,13,n.s.
female,length,mxm2,F37,10,-0.16018749999999998,0.3968132807512423,0.41000000000000014,high,0.2209302325581411,0.7442822321428606,0.22093023255814118,0.7442822321428606,0.0010638297872340426,153,n.s.,0.0010638297872340426,153,n.s.
female,length,mxm2,F39,10,-0.16018749999999998,0.3968132807512423,-0.7900000000000009,low,0.07070707070707277,0.41297068896188693,0.07070707070707277,0.41297068896188693,4.761904761904762e-4,95,n.s.,4.761904761904762e-4,95,n.s.
female,length,mxm2,F4,10,-0.16018749999999998,0.3968132807512423,-0.21000000000000085,high,0.20588235294117477,0.7417763335941661,0.20588235294117477,0.7417763335941661,0.0010204081632653062,151,n.s.,0.0010204081632653062,151,n.s.
female,length,mxm2,F41,10,-0.16018749999999998,0.3968132807512423,-0.5199999999999996,low,0.2156862745098029,0.6350955626243672,0.2156862745098029,0.6350955626243672,7.936507936507937e-4,137,n.s.,7.936507936507937e-4,137,n.s.
female,length,mxm2,F5,10,-0.16018749999999998,0.3968132807512423,-0.25,low,0.1269841269841273,0.7964011056622415,0.1269841269841273,0.7964011056622415,0.0012195121951219512,159,n.s.,0.0012195121951219512,159,n.s.
female,length,mxm2,F8,10,-0.16018749999999998,0.3968132807512423,-0.14000000000000057,low,0.08108108108108393,0.3752322176303047,0.08108108108108393,0.3752322176303047,4.2735042735042735e-4,83,n.s.,4.2735042735042735e-4,83,n.s.
female,length,mxm2,F9,10,-0.16018749999999998,0.3968132807512423,0.29999999999999893,high,0.1408450704225324,0.8919859170918296,0.1408450704225324,0.8919859170918296,0.002631578947368421,181,n.s.,0.002631578947368421,181,n.s.
female,length,mxm3,F1,10,-0.043848484848484824,0.34001167700421275,-1.0099999999999998,low,0.4210526315789473,0.713109173222561,0.4210526315789473,0.713109173222561,9.615384615384616e-4,148,n.s.,9.615384615384616e-4,148,n.s.
female,length,mxm3,F10,10,-0.043848484848484824,0.34001167700421275,1.1300000000000008,high,0.4179104477611947,0.1840337017157445,0.4179104477611947,0.1840337017157445,3.144654088050315e-4,41,n.s.,3.144654088050315e-4,41,n.s.
female,length,mxm3,F11,10,-0.043848484848484824,0.34001167700421275,0.22000000000000064,high,0.08620689655172531,0.5601572456255197,0.08620689655172535,0.5601572456255197,0.00064935064935064935,123,n.s.,0.00064935064935064935,123,n.s.
female,length,mxm3,F12,10,-0.043848484848484824,0.34001167700421275,0,high,0.31666666666666604,0.40874900573171113,0.31666666666666604,0.40874900573171113,4.6728971962616824e-4,93,n.s.,4.6728971962616824e-4,93,n.s.
female,length,mxm3,F13,10,-0.043848484848484824,0.34001167700421275,-0.2900000000000009,low,0.100000000000002,0.4375631967528657,0.100000000000002,0.4375631967528657,4.901960784313725e-4,98,n.s.,4.901960784313725e-4,98,n.s.
female,length,mxm3,F14,10,-0.043848484848484824,0.34001167700421275,0.14000000000000057,high,0.4615384615384624,0.06905090876853345,0.4615384615384624,0.06905090876853345,2.717391304347826e-4,16,n.s.,2.717391304347826e-4,16,n.s.
female,length,mxm3,F15,10,-0.043848484848484824,0.34001167700421275,0.1999999999999993,high,0.2727272727272737,0.34115894522383794,0.2727272727272737,0.34115894522383794,4.098360655737705e-4,78,n.s.,4.098360655737705e-4,78,n.s.
female,length,mxm3,F16,10,-0.043848484848484824,0.34001167700421275,0.6400000000000006,high,0.4464285714285726,0.11136848752693686,0.4464285714285726,0.11136848752693686,2.8571428571428574e-4,25,n.s.,2.8571428571428574e-4,25,n.s.
female,length,mxm3,F17,10,-0.043848484848484824,0.34001167700421275,0.33999999999999986,high,0.21818181818181648,0.6156393450791688,0.21818181818181648,0.6156393450791688,7.575757575757576e-4,134,n.s.,7.575757575757576e-4,134,n.s.
female,length,mxm3,F18,10,-0.043848484848484824,0.34001167700421275,0.129999999999999,high,0.13513513513513253,0.8260283658287058,0.13513513513513253,0.8260283658287058,0.0014285714285714286,165,n.s.,0.0014285714285714286,165,n.s.
female,length,mxm3,F19,10,-0.043848484848484824,0.34001167700421275,0.23000000000000043,high,0.3500000000000016,0.22474770151698295,0.35000000000000164,0.22474770151698295,3.3783783783783786e-4,52,n.s.,3.3783783783783786e-4,52,n.s.
female,length,mxm3,F2,10,-0.043848484848484824,0.34001167700421275,-0.8500000000000014,low,0.34615384615384703,0.9441807274399725,0.34615384615384703,0.9441807274399725,0.008333333333333333,194,n.s.,0.008333333333333333,194,n.s.
female,length,mxm3,F20,10,-0.043848484848484824,0.34001167700421275,0.120000000000001,high,0.14893617021276637,0.6113423281986536,0.14893617021276637,0.6113423281986536,7.142857142857143e-4,130,n.s.,7.142857142857143e-4,130,n.s.
female,length,mxm3,F21,10,-0.043848484848484824,0.34001167700421275,-0.22000000000000064,low,0.1896551724137915,0.8718242326591351,0.1896551724137915,0.8718242326591351,0.002272727272727273,178,n.s.,0.002272727272727273,178,n.s.
female,length,mxm3,F22,10,-0.043848484848484824,0.34001167700421275,-0.33000000000000007,low,0.4237288135593221,0.3235197150846762,0.4237288135593221,0.3235197150846762,3.875968992248062e-4,71,n.s.,3.875968992248062e-4,71,n.s.
female,length,mxm3,F23,10,-0.043848484848484824,0.34001167700421275,-0.5500000000000007,low,0.19178082191780887,0.11855506364168567,0.19178082191780887,0.11855506364168567,2.8901734104046245e-4,27,n.s.,2.8901734104046245e-4,27,n.s.
female,length,mxm3,F24,10,-0.043848484848484824,0.34001167700421275,-0.4399999999999995,low,0.1571428571428565,0.9441807274399725,0.1571428571428565,0.9441807274399725,0.01,195,n.s.,0.01,195,n.s.
female,length,mxm3,F25,10,-0.043848484848484824,0.34001167700421275,-1.2200000000000006,low,0.5163934426229512,0.8085122166615895,0.5163934426229512,0.8085122166615895,0.0013157894736842105,162,n.s.,0.0013157894736842105,162,n.s.
female,length,mxm3,F26,10,-0.043848484848484824,0.34001167700421275,0.6199999999999992,high,0.3088235294117635,0.4202862114438671,0.3088235294117635,0.4202862114438671,4.807692307692308e-4,96,n.s.,4.807692307692308e-4,96,n.s.
female,length,mxm3,F27,10,-0.043848484848484824,0.34001167700421275,-0.33000000000000007,low,0.20338983050847334,0.40490006680805823,0.2033898305084733,0.40490006680805823,4.5454545454545455e-4,90,n.s.,4.5454545454545455e-4,90,n.s.
female,length,mxm3,F29,10,-0.043848484848484824,0.34001167700421275,-0.1999999999999993,low,0.07142857142857006,0.2521588274753246,0.07142857142857006,0.2521588274753246,3.4965034965034965e-4,57,n.s.,3.4965034965034965e-4,57,n.s.
