Ind,Rep,Side,Sex,Dimension,Arcade,Class,Position,Trait,Value
M9,10,L,male,breadth,mx,premolar,4,mxp4,NA
M10,1,R,male,breadth,mn,molar,1,mnm1,8.45
M10,1,R,male,breadth,mn,molar,2,mnm2,11.47
M10,1,R,male,breadth,mn,molar,3,mnm3,12.38
M10,1,R,male,breadth,mn,premolar,4,mnp4,7.96
M10,1,R,male,breadth,mx,molar,1,mxm1,10.29
M10,1,R,male,breadth,mx,molar,2,mxm2,11.75
M10,1,R,male,breadth,mx,molar,3,mxm3,12.02
M10,1,R,male,breadth,mx,premolar,4,mxp4,NA
M10,1,L,male,breadth,mn,molar,1,mnm1,9.03
M10,1,L,male,breadth,mn,molar,2,mnm2,11.69
M10,1,L,male,breadth,mn,molar,3,mnm3,12.39
M10,1,L,male,breadth,mn,premolar,4,mnp4,8.24
M10,1,L,male,breadth,mx,molar,1,mxm1,10.41
M10,1,L,male,breadth,mx,molar,2,mxm2,12.38
M10,1,L,male,breadth,mx,molar,3,mxm3,12.01
M10,1,L,male,breadth,mx,premolar,4,mxp4,NA
M10,2,R,male,breadth,mn,molar,1,mnm1,8.51
M10,2,R,male,breadth,mn,molar,2,mnm2,11.39
M10,2,R,male,breadth,mn,molar,3,mnm3,12.46
M10,2,R,male,breadth,mn,premolar,4,mnp4,7.95
M10,2,R,male,breadth,mx,molar,1,mxm1,10.27
M10,2,R,male,breadth,mx,molar,2,mxm2,11.84
M10,2,R,male,breadth,mx,molar,3,mxm3,12.13
M10,2,R,male,breadth,mx,premolar,4,mxp4,NA
M10,2,L,male,breadth,mn,molar,1,mnm1,8.86
M10,2,L,male,breadth,mn,molar,2,mnm2,11.73
M10,2,L,male,breadth,mn,molar,3,mnm3,12.31
M10,2,L,male,breadth,mn,premolar,4,mnp4,8.34
M10,2,L,male,breadth,mx,molar,1,mxm1,10.27
M10,2,L,male,breadth,mx,molar,2,mxm2,12.28
M10,2,L,male,breadth,mx,molar,3,mxm3,12.27
M10,2,L,male,breadth,mx,premolar,4,mxp4,NA
M10,3,R,male,breadth,mn,molar,1,mnm1,8.56
M10,3,R,male,breadth,mn,molar,2,mnm2,11.54
M10,3,R,male,breadth,mn,molar,3,mnm3,12.43
M10,3,R,male,breadth,mn,premolar,4,mnp4,7.98
M10,3,R,male,breadth,mx,molar,1,mxm1,10.18
M10,3,R,male,breadth,mx,molar,2,mxm2,11.79
M10,3,R,male,breadth,mx,molar,3,mxm3,11.96
M10,3,R,male,breadth,mx,premolar,4,mxp4,NA
M10,3,L,male,breadth,mn,molar,1,mnm1,8.74
M10,3,L,male,breadth,mn,molar,2,mnm2,11.66
M10,3,L,male,breadth,mn,molar,3,mnm3,12.29
M10,3,L,male,breadth,mn,premolar,4,mnp4,8.18
M10,3,L,male,breadth,mx,molar,1,mxm1,10.34
M10,3,L,male,breadth,mx,molar,2,mxm2,12.24
M10,3,L,male,breadth,mx,molar,3,mxm3,12.18
M10,3,L,male,breadth,mx,premolar,4,mxp4,NA
M10,4,R,male,breadth,mn,molar,1,mnm1,8.52
M10,4,R,male,breadth,mn,molar,2,mnm2,11.53
M10,4,R,male,breadth,mn,molar,3,mnm3,12.42
M10,4,R,male,breadth,mn,premolar,4,mnp4,7.87
M10,4,R,male,breadth,mx,molar,1,mxm1,10.16
M10,4,R,male,breadth,mx,molar,2,mxm2,11.68
M10,4,R,male,breadth,mx,molar,3,mxm3,11.93
M10,4,R,male,breadth,mx,premolar,4,mxp4,NA
M10,4,L,male,breadth,mn,molar,1,mnm1,8.82
M10,4,L,male,breadth,mn,molar,2,mnm2,11.48
M10,4,L,male,breadth,mn,molar,3,mnm3,12.76
M10,4,L,male,breadth,mn,premolar,4,mnp4,8.26
M10,4,L,male,breadth,mx,molar,1,mxm1,10.02
M10,4,L,male,breadth,mx,molar,2,mxm2,12.23
M10,4,L,male,breadth,mx,molar,3,mxm3,12.07
M10,4,L,male,breadth,mx,premolar,4,mxp4,NA
M10,5,R,male,breadth,mn,molar,1,mnm1,8.65
M10,5,R,male,breadth,mn,molar,2,mnm2,11.51
M10,5,R,male,breadth,mn,molar,3,mnm3,12.33
M10,5,R,male,breadth,mn,premolar,4,mnp4,7.97
M10,5,R,male,breadth,mx,molar,1,mxm1,10.23
M10,5,R,male,breadth,mx,molar,2,mxm2,11.77
M10,5,R,male,breadth,mx,molar,3,mxm3,11.86
M10,5,R,male,breadth,mx,premolar,4,mxp4,NA
M10,5,L,male,breadth,mn,molar,1,mnm1,9.16
M10,5,L,male,breadth,mn,molar,2,mnm2,11.73
M10,5,L,male,breadth,mn,molar,3,mnm3,12.35
M10,5,L,male,breadth,mn,premolar,4,mnp4,8.41
M10,5,L,male,breadth,mx,molar,1,mxm1,10.39
M10,5,L,male,breadth,mx,molar,2,mxm2,12.34
M10,5,L,male,breadth,mx,molar,3,mxm3,12.12
M10,5,L,male,breadth,mx,premolar,4,mxp4,NA
M10,6,R,male,breadth,mn,molar,1,mnm1,8.61
M10,6,R,male,breadth,mn,molar,2,mnm2,11.07
M10,6,R,male,breadth,mn,molar,3,mnm3,12.18
M10,6,R,male,breadth,mn,premolar,4,mnp4,7.98
M10,6,R,male,breadth,mx,molar,1,mxm1,10.14
M10,6,R,male,breadth,mx,molar,2,mxm2,11.93
M10,6,R,male,breadth,mx,molar,3,mxm3,11.96
M10,6,R,male,breadth,mx,premolar,4,mxp4,NA
M10,6,L,male,breadth,mn,molar,1,mnm1,8.92
M10,6,L,male,breadth,mn,molar,2,mnm2,11.47
M10,6,L,male,breadth,mn,molar,3,mnm3,12.56
M10,6,L,male,breadth,mn,premolar,4,mnp4,8.28
M10,6,L,male,breadth,mx,molar,1,mxm1,10.46
M10,6,L,male,breadth,mx,molar,2,mxm2,12.26
M10,6,L,male,breadth,mx,molar,3,mxm3,11.95
M10,6,L,male,breadth,mx,premolar,4,mxp4,NA
M10,7,R,male,breadth,mn,molar,1,mnm1,8.66
M10,7,R,male,breadth,mn,molar,2,mnm2,11.35
M10,7,R,male,breadth,mn,molar,3,mnm3,12.47
M10,7,R,male,breadth,mn,premolar,4,mnp4,7.97
M10,7,R,male,breadth,mx,molar,1,mxm1,10.24
M10,7,R,male,breadth,mx,molar,2,mxm2,11.85
M10,7,R,male,breadth,mx,molar,3,mxm3,11.91
M10,7,R,male,breadth,mx,premolar,4,mxp4,NA
M10,7,L,male,breadth,mn,molar,1,mnm1,9.07
M10,7,L,male,breadth,mn,molar,2,mnm2,11.67
M10,7,L,male,breadth,mn,molar,3,mnm3,12.56
M10,7,L,male,breadth,mn,premolar,4,mnp4,8.45
M10,7,L,male,breadth,mx,molar,1,mxm1,10.34
M10,7,L,male,breadth,mx,molar,2,mxm2,12.26
M10,7,L,male,breadth,mx,molar,3,mxm3,12.24
M10,7,L,male,breadth,mx,premolar,4,mxp4,NA
M10,8,R,male,breadth,mn,molar,1,mnm1,8.62
M10,8,R,male,breadth,mn,molar,2,mnm2,11.46
M10,8,R,male,breadth,mn,molar,3,mnm3,12.25
M10,8,R,male,breadth,mn,premolar,4,mnp4,7.96
M10,8,R,male,breadth,mx,molar,1,mxm1,10.26
M10,8,R,male,breadth,mx,molar,2,mxm2,11.86
M10,8,R,male,breadth,mx,molar,3,mxm3,12.05
M10,8,R,male,breadth,mx,premolar,4,mxp4,NA
M10,8,L,male,breadth,mn,molar,1,mnm1,8.59
M10,8,L,male,breadth,mn,molar,2,mnm2,11.71
M10,8,L,male,breadth,mn,molar,3,mnm3,12.48
M10,8,L,male,breadth,mn,premolar,4,mnp4,8.24
M10,8,L,male,breadth,mx,molar,1,mxm1,10.24
M10,8,L,male,breadth,mx,molar,2,mxm2,11.92
M10,8,L,male,breadth,mx,molar,3,mxm3,12.19
M10,8,L,male,breadth,mx,premolar,4,mxp4,NA
M10,9,R,male,breadth,mn,molar,1,mnm1,8.41
M10,9,R,male,breadth,mn,molar,2,mnm2,11.49
M10,9,R,male,breadth,mn,molar,3,mnm3,12.45
M10,9,R,male,breadth,mn,premolar,4,mnp4,7.98
M10,9,R,male,breadth,mx,molar,1,mxm1,10.28
M10,9,R,male,breadth,mx,molar,2,mxm2,11.77
M10,9,R,male,breadth,mx,molar,3,mxm3,12.09
M10,9,R,male,breadth,mx,premolar,4,mxp4,NA
M10,9,L,male,breadth,mn,molar,1,mnm1,8.95
M10,9,L,male,breadth,mn,molar,2,mnm2,11.78
M10,9,L,male,breadth,mn,molar,3,mnm3,12.69
M10,9,L,male,breadth,mn,premolar,4,mnp4,8.28
M10,9,L,male,breadth,mx,molar,1,mxm1,10.29
M10,9,L,male,breadth,mx,molar,2,mxm2,12.29
M10,9,L,male,breadth,mx,molar,3,mxm3,12.09
M10,9,L,male,breadth,mx,premolar,4,mxp4,NA
M10,10,R,male,breadth,mn,molar,1,mnm1,8.63
M10,10,R,male,breadth,mn,molar,2,mnm2,11.51
M10,10,R,male,breadth,mn,molar,3,mnm3,12.41
M10,10,R,male,breadth,mn,premolar,4,mnp4,7.91
M10,10,R,male,breadth,mx,molar,1,mxm1,10.27
M10,10,R,male,breadth,mx,molar,2,mxm2,11.76
M10,10,R,male,breadth,mx,molar,3,mxm3,12.08
M10,10,R,male,breadth,mx,premolar,4,mxp4,NA
M10,10,L,male,breadth,mn,molar,1,mnm1,8.82
M10,10,L,male,breadth,mn,molar,2,mnm2,12.15
M10,10,L,male,breadth,mn,molar,3,mnm3,12.41
M10,10,L,male,breadth,mn,premolar,4,mnp4,8.42
M10,10,L,male,breadth,mx,molar,1,mxm1,10.41
M10,10,L,male,breadth,mx,molar,2,mxm2,12.24
M10,10,L,male,breadth,mx,molar,3,mxm3,12.14
M10,10,L,male,breadth,mx,premolar,4,mxp4,NA
M11,1,R,male,breadth,mn,molar,1,mnm1,8.69
M11,1,R,male,breadth,mn,molar,2,mnm2,10.46
M11,1,R,male,breadth,mn,molar,3,mnm3,10.29
M11,1,R,male,breadth,mn,premolar,4,mnp4,7.15
M11,1,R,male,breadth,mx,molar,1,mxm1,10.09
M11,1,R,male,breadth,mx,molar,2,mxm2,11.61
M11,1,R,male,breadth,mx,molar,3,mxm3,11.74
M11,1,R,male,breadth,mx,premolar,4,mxp4,8.74
M11,1,L,male,breadth,mn,molar,1,mnm1,9.14
M11,1,L,male,breadth,mn,molar,2,mnm2,10.76
M11,1,L,male,breadth,mn,molar,3,mnm3,10.85
M11,1,L,male,breadth,mn,premolar,4,mnp4,7.37
M11,1,L,male,breadth,mx,molar,1,mxm1,10.48
M11,1,L,male,breadth,mx,molar,2,mxm2,11.91
M11,1,L,male,breadth,mx,molar,3,mxm3,12.01
M11,1,L,male,breadth,mx,premolar,4,mxp4,9.21
M11,2,R,male,breadth,mn,molar,1,mnm1,8.66
M11,2,R,male,breadth,mn,molar,2,mnm2,10.36
M11,2,R,male,breadth,mn,molar,3,mnm3,10.59
M11,2,R,male,breadth,mn,premolar,4,mnp4,7.14
M11,2,R,male,breadth,mx,molar,1,mxm1,10.26
M11,2,R,male,breadth,mx,molar,2,mxm2,11.57
M11,2,R,male,breadth,mx,molar,3,mxm3,11.84
M11,2,R,male,breadth,mx,premolar,4,mxp4,8.82
M11,2,L,male,breadth,mn,molar,1,mnm1,8.81
M11,2,L,male,breadth,mn,molar,2,mnm2,10.84
M11,2,L,male,breadth,mn,molar,3,mnm3,11.07
M11,2,L,male,breadth,mn,premolar,4,mnp4,7.19
M11,2,L,male,breadth,mx,molar,1,mxm1,10.49
M11,2,L,male,breadth,mx,molar,2,mxm2,11.94
M11,2,L,male,breadth,mx,molar,3,mxm3,11.84
M11,2,L,male,breadth,mx,premolar,4,mxp4,8.58
M11,3,R,male,breadth,mn,molar,1,mnm1,8.56
M11,3,R,male,breadth,mn,molar,2,mnm2,10.22
M11,3,R,male,breadth,mn,molar,3,mnm3,10.42
M11,3,R,male,breadth,mn,premolar,4,mnp4,7.11
M11,3,R,male,breadth,mx,molar,1,mxm1,10.05
M11,3,R,male,breadth,mx,molar,2,mxm2,11.59
M11,3,R,male,breadth,mx,molar,3,mxm3,11.88
M11,3,R,male,breadth,mx,premolar,4,mxp4,8.65
M11,3,L,male,breadth,mn,molar,1,mnm1,8.73
M11,3,L,male,breadth,mn,molar,2,mnm2,10.77
M11,3,L,male,breadth,mn,molar,3,mnm3,10.99
M11,3,L,male,breadth,mn,premolar,4,mnp4,7.14
M11,3,L,male,breadth,mx,molar,1,mxm1,10.28
M11,3,L,male,breadth,mx,molar,2,mxm2,11.86
M11,3,L,male,breadth,mx,molar,3,mxm3,11.85
M11,3,L,male,breadth,mx,premolar,4,mxp4,9.04
M11,4,R,male,breadth,mn,molar,1,mnm1,8.77
M11,4,R,male,breadth,mn,molar,2,mnm2,10.24
M11,4,R,male,breadth,mn,molar,3,mnm3,10.34
M11,4,R,male,breadth,mn,premolar,4,mnp4,7.11
M11,4,R,male,breadth,mx,molar,1,mxm1,10.28
M11,4,R,male,breadth,mx,molar,2,mxm2,11.51
M11,4,R,male,breadth,mx,molar,3,mxm3,11.73
M11,4,R,male,breadth,mx,premolar,4,mxp4,8.66
M11,4,L,male,breadth,mn,molar,1,mnm1,8.98
M11,4,L,male,breadth,mn,molar,2,mnm2,10.94
M11,4,L,male,breadth,mn,molar,3,mnm3,11.07
M11,4,L,male,breadth,mn,premolar,4,mnp4,7.18
M11,4,L,male,breadth,mx,molar,1,mxm1,10.29
M11,4,L,male,breadth,mx,molar,2,mxm2,11.79
M11,4,L,male,breadth,mx,molar,3,mxm3,11.87
M11,4,L,male,breadth,mx,premolar,4,mxp4,9.02
M11,5,R,male,breadth,mn,molar,1,mnm1,8.55
M11,5,R,male,breadth,mn,molar,2,mnm2,10.43
M11,5,R,male,breadth,mn,molar,3,mnm3,10.46
M11,5,R,male,breadth,mn,premolar,4,mnp4,7.08
M11,5,R,male,breadth,mx,molar,1,mxm1,10.34
M11,5,R,male,breadth,mx,molar,2,mxm2,11.54
M11,5,R,male,breadth,mx,molar,3,mxm3,11.78
M11,5,R,male,breadth,mx,premolar,4,mxp4,8.87
M11,5,L,male,breadth,mn,molar,1,mnm1,8.83
M11,5,L,male,breadth,mn,molar,2,mnm2,10.88
M11,5,L,male,breadth,mn,molar,3,mnm3,10.97
M11,5,L,male,breadth,mn,premolar,4,mnp4,7.28
M11,5,L,male,breadth,mx,molar,1,mxm1,10.39
M11,5,L,male,breadth,mx,molar,2,mxm2,11.89
M11,5,L,male,breadth,mx,molar,3,mxm3,11.99
M11,5,L,male,breadth,mx,premolar,4,mxp4,9.05
M11,6,R,male,breadth,mn,molar,1,mnm1,8.67
M11,6,R,male,breadth,mn,molar,2,mnm2,10.46
M11,6,R,male,breadth,mn,molar,3,mnm3,10.71
M11,6,R,male,breadth,mn,premolar,4,mnp4,7.15
M11,6,R,male,breadth,mx,molar,1,mxm1,10.19
M11,6,R,male,breadth,mx,molar,2,mxm2,11.49
M11,6,R,male,breadth,mx,molar,3,mxm3,11.63
M11,6,R,male,breadth,mx,premolar,4,mxp4,8.65
M11,6,L,male,breadth,mn,molar,1,mnm1,8.91
M11,6,L,male,breadth,mn,molar,2,mnm2,10.63
M11,6,L,male,breadth,mn,molar,3,mnm3,11.05
M11,6,L,male,breadth,mn,premolar,4,mnp4,7.14
M11,6,L,male,breadth,mx,molar,1,mxm1,10.31
M11,6,L,male,breadth,mx,molar,2,mxm2,12.03
M11,6,L,male,breadth,mx,molar,3,mxm3,11.94
M11,6,L,male,breadth,mx,premolar,4,mxp4,8.98
M11,7,R,male,breadth,mn,molar,1,mnm1,8.58
M11,7,R,male,breadth,mn,molar,2,mnm2,10.36
M11,7,R,male,breadth,mn,molar,3,mnm3,10.43
M11,7,R,male,breadth,mn,premolar,4,mnp4,7.12
M11,7,R,male,breadth,mx,molar,1,mxm1,10.27
M11,7,R,male,breadth,mx,molar,2,mxm2,11.54
M11,7,R,male,breadth,mx,molar,3,mxm3,11.88
M11,7,R,male,breadth,mx,premolar,4,mxp4,8.71
M11,7,L,male,breadth,mn,molar,1,mnm1,8.82
M11,7,L,male,breadth,mn,molar,2,mnm2,10.62
M11,7,L,male,breadth,mn,molar,3,mnm3,10.99
M11,7,L,male,breadth,mn,premolar,4,mnp4,7.28
M11,7,L,male,breadth,mx,molar,1,mxm1,10.24
M11,7,L,male,breadth,mx,molar,2,mxm2,11.81
M11,7,L,male,breadth,mx,molar,3,mxm3,11.82
M11,7,L,male,breadth,mx,premolar,4,mxp4,9.03
M11,8,R,male,breadth,mn,molar,1,mnm1,8.68
M11,8,R,male,breadth,mn,molar,2,mnm2,10.28
M11,8,R,male,breadth,mn,molar,3,mnm3,10.78
M11,8,R,male,breadth,mn,premolar,4,mnp4,7.15
M11,8,R,male,breadth,mx,molar,1,mxm1,10.22
M11,8,R,male,breadth,mx,molar,2,mxm2,11.66
M11,8,R,male,breadth,mx,molar,3,mxm3,11.69
M11,8,R,male,breadth,mx,premolar,4,mxp4,8.61
M11,8,L,male,breadth,mn,molar,1,mnm1,8.92
M11,8,L,male,breadth,mn,molar,2,mnm2,10.77
M11,8,L,male,breadth,mn,molar,3,mnm3,10.84
M11,8,L,male,breadth,mn,premolar,4,mnp4,7.31
M11,8,L,male,breadth,mx,molar,1,mxm1,10.35
M11,8,L,male,breadth,mx,molar,2,mxm2,11.98
M11,8,L,male,breadth,mx,molar,3,mxm3,11.85
M11,8,L,male,breadth,mx,premolar,4,mxp4,9.09
M11,9,R,male,breadth,mn,molar,1,mnm1,8.74
M11,9,R,male,breadth,mn,molar,2,mnm2,10.37
M11,9,R,male,breadth,mn,molar,3,mnm3,10.84
M11,9,R,male,breadth,mn,premolar,4,mnp4,7.14
M11,9,R,male,breadth,mx,molar,1,mxm1,10.09
M11,9,R,male,breadth,mx,molar,2,mxm2,11.59
M11,9,R,male,breadth,mx,molar,3,mxm3,11.75
M11,9,R,male,breadth,mx,premolar,4,mxp4,8.81
M11,9,L,male,breadth,mn,molar,1,mnm1,9.04
M11,9,L,male,breadth,mn,molar,2,mnm2,10.69
M11,9,L,male,breadth,mn,molar,3,mnm3,10.85
M11,9,L,male,breadth,mn,premolar,4,mnp4,7.17
M11,9,L,male,breadth,mx,molar,1,mxm1,10.34
M11,9,L,male,breadth,mx,molar,2,mxm2,11.95
M11,9,L,male,breadth,mx,molar,3,mxm3,11.67
M11,9,L,male,breadth,mx,premolar,4,mxp4,9.27
M11,10,R,male,breadth,mn,molar,1,mnm1,8.71
M11,10,R,male,breadth,mn,molar,2,mnm2,10.56
M11,10,R,male,breadth,mn,molar,3,mnm3,10.71
M11,10,R,male,breadth,mn,premolar,4,mnp4,7.14
M11,10,R,male,breadth,mx,molar,1,mxm1,10.24
M11,10,R,male,breadth,mx,molar,2,mxm2,11.56
M11,10,R,male,breadth,mx,molar,3,mxm3,11.57
M11,10,R,male,breadth,mx,premolar,4,mxp4,8.63
M11,10,L,male,breadth,mn,molar,1,mnm1,9.06
M11,10,L,male,breadth,mn,molar,2,mnm2,10.78
M11,10,L,male,breadth,mn,molar,3,mnm3,11.13
M11,10,L,male,breadth,mn,premolar,4,mnp4,7.33
M11,10,L,male,breadth,mx,molar,1,mxm1,10.52
M11,10,L,male,breadth,mx,molar,2,mxm2,12.03
M11,10,L,male,breadth,mx,molar,3,mxm3,11.92
M11,10,L,male,breadth,mx,premolar,4,mxp4,9.22
M12,1,R,male,breadth,mn,molar,1,mnm1,8.62
M12,1,R,male,breadth,mn,molar,2,mnm2,10.94
M12,1,R,male,breadth,mn,molar,3,mnm3,11.46
M12,1,R,male,breadth,mn,premolar,4,mnp4,7.59
M12,1,R,male,breadth,mx,molar,1,mxm1,10.35
M12,1,R,male,breadth,mx,molar,2,mxm2,11.95
M12,1,R,male,breadth,mx,molar,3,mxm3,12.42
M12,1,R,male,breadth,mx,premolar,4,mxp4,9.03
M12,1,L,male,breadth,mn,molar,1,mnm1,8.61
M12,1,L,male,breadth,mn,molar,2,mnm2,10.56
M12,1,L,male,breadth,mn,molar,3,mnm3,11.76
M12,1,L,male,breadth,mn,premolar,4,mnp4,7.53
M12,1,L,male,breadth,mx,molar,1,mxm1,10.35
M12,1,L,male,breadth,mx,molar,2,mxm2,12.27
M12,1,L,male,breadth,mx,molar,3,mxm3,12.95
M12,1,L,male,breadth,mx,premolar,4,mxp4,9.44
M12,2,R,male,breadth,mn,molar,1,mnm1,8.64
M12,2,R,male,breadth,mn,molar,2,mnm2,10.82
M12,2,R,male,breadth,mn,molar,3,mnm3,11.81
M12,2,R,male,breadth,mn,premolar,4,mnp4,7.35
M12,2,R,male,breadth,mx,molar,1,mxm1,10.29
M12,2,R,male,breadth,mx,molar,2,mxm2,12.02
M12,2,R,male,breadth,mx,molar,3,mxm3,12.44
M12,2,R,male,breadth,mx,premolar,4,mxp4,9.26
M12,2,L,male,breadth,mn,molar,1,mnm1,8.63
M12,2,L,male,breadth,mn,molar,2,mnm2,10.49
M12,2,L,male,breadth,mn,molar,3,mnm3,11.79
M12,2,L,male,breadth,mn,premolar,4,mnp4,7.45
M12,2,L,male,breadth,mx,molar,1,mxm1,10.24
M12,2,L,male,breadth,mx,molar,2,mxm2,12.27
M12,2,L,male,breadth,mx,molar,3,mxm3,12.71
M12,2,L,male,breadth,mx,premolar,4,mxp4,9.37
M12,3,R,male,breadth,mn,molar,1,mnm1,8.59
M12,3,R,male,breadth,mn,molar,2,mnm2,10.86
M12,3,R,male,breadth,mn,molar,3,mnm3,11.01
M12,3,R,male,breadth,mn,premolar,4,mnp4,7.27
M12,3,R,male,breadth,mx,molar,1,mxm1,10.35
M12,3,R,male,breadth,mx,molar,2,mxm2,12.21
M12,3,R,male,breadth,mx,molar,3,mxm3,12.44
M12,3,R,male,breadth,mx,premolar,4,mxp4,9.38
M12,3,L,male,breadth,mn,molar,1,mnm1,8.58
M12,3,L,male,breadth,mn,molar,2,mnm2,10.64
M12,3,L,male,breadth,mn,molar,3,mnm3,11.98
M12,3,L,male,breadth,mn,premolar,4,mnp4,7.59
M12,3,L,male,breadth,mx,molar,1,mxm1,10.28
M12,3,L,male,breadth,mx,molar,2,mxm2,12.23
M12,3,L,male,breadth,mx,molar,3,mxm3,12.78
M12,3,L,male,breadth,mx,premolar,4,mxp4,9.48
M12,4,R,male,breadth,mn,molar,1,mnm1,8.63
M12,4,R,male,breadth,mn,molar,2,mnm2,10.88
M12,4,R,male,breadth,mn,molar,3,mnm3,11.57
M12,4,R,male,breadth,mn,premolar,4,mnp4,7.43
M12,4,R,male,breadth,mx,molar,1,mxm1,10.28
M12,4,R,male,breadth,mx,molar,2,mxm2,12.18
M12,4,R,male,breadth,mx,molar,3,mxm3,12.42
M12,4,R,male,breadth,mx,premolar,4,mxp4,9.24
M12,4,L,male,breadth,mn,molar,1,mnm1,8.64
M12,4,L,male,breadth,mn,molar,2,mnm2,10.63
M12,4,L,male,breadth,mn,molar,3,mnm3,12.34
M12,4,L,male,breadth,mn,premolar,4,mnp4,7.46
M12,4,L,male,breadth,mx,molar,1,mxm1,10.35
M12,4,L,male,breadth,mx,molar,2,mxm2,12.23
M12,4,L,male,breadth,mx,molar,3,mxm3,12.95
M12,4,L,male,breadth,mx,premolar,4,mxp4,9.62
M12,5,R,male,breadth,mn,molar,1,mnm1,8.61
M12,5,R,male,breadth,mn,molar,2,mnm2,10.99
M12,5,R,male,breadth,mn,molar,3,mnm3,11.13
M12,5,R,male,breadth,mn,premolar,4,mnp4,7.33
M12,5,R,male,breadth,mx,molar,1,mxm1,10.27
M12,5,R,male,breadth,mx,molar,2,mxm2,12.61
M12,5,R,male,breadth,mx,molar,3,mxm3,12.52
M12,5,R,male,breadth,mx,premolar,4,mxp4,9.29
M12,5,L,male,breadth,mn,molar,1,mnm1,8.68
M12,5,L,male,breadth,mn,molar,2,mnm2,10.53
M12,5,L,male,breadth,mn,molar,3,mnm3,11.89
M12,5,L,male,breadth,mn,premolar,4,mnp4,7.63
M12,5,L,male,breadth,mx,molar,1,mxm1,10.41
M12,5,L,male,breadth,mx,molar,2,mxm2,12.19
M12,5,L,male,breadth,mx,molar,3,mxm3,12.79
M12,5,L,male,breadth,mx,premolar,4,mxp4,9.55
M12,6,R,male,breadth,mn,molar,1,mnm1,8.63
M12,6,R,male,breadth,mn,molar,2,mnm2,10.81
M12,6,R,male,breadth,mn,molar,3,mnm3,11.59
M12,6,R,male,breadth,mn,premolar,4,mnp4,7.32
M12,6,R,male,breadth,mx,molar,1,mxm1,10.38
M12,6,R,male,breadth,mx,molar,2,mxm2,12.18
M12,6,R,male,breadth,mx,molar,3,mxm3,12.58
M12,6,R,male,breadth,mx,premolar,4,mxp4,9.24
M12,6,L,male,breadth,mn,molar,1,mnm1,8.68
M12,6,L,male,breadth,mn,molar,2,mnm2,10.47
M12,6,L,male,breadth,mn,molar,3,mnm3,11.81
M12,6,L,male,breadth,mn,premolar,4,mnp4,7.47
M12,6,L,male,breadth,mx,molar,1,mxm1,10.45
M12,6,L,male,breadth,mx,molar,2,mxm2,12.61
M12,6,L,male,breadth,mx,molar,3,mxm3,12.78
M12,6,L,male,breadth,mx,premolar,4,mxp4,9.62
M12,7,R,male,breadth,mn,molar,1,mnm1,8.67
M12,7,R,male,breadth,mn,molar,2,mnm2,10.83
M12,7,R,male,breadth,mn,molar,3,mnm3,11.54
M12,7,R,male,breadth,mn,premolar,4,mnp4,7.26
M12,7,R,male,breadth,mx,molar,1,mxm1,10.35
M12,7,R,male,breadth,mx,molar,2,mxm2,12.37
M12,7,R,male,breadth,mx,molar,3,mxm3,12.58
M12,7,R,male,breadth,mx,premolar,4,mxp4,9.03
M12,7,L,male,breadth,mn,molar,1,mnm1,8.68
M12,7,L,male,breadth,mn,molar,2,mnm2,10.54
M12,7,L,male,breadth,mn,molar,3,mnm3,11.61
M12,7,L,male,breadth,mn,premolar,4,mnp4,7.57
M12,7,L,male,breadth,mx,molar,1,mxm1,10.46
M12,7,L,male,breadth,mx,molar,2,mxm2,12.19
M12,7,L,male,breadth,mx,molar,3,mxm3,12.76
M12,7,L,male,breadth,mx,premolar,4,mxp4,9.74
M12,8,R,male,breadth,mn,molar,1,mnm1,NA
M12,8,R,male,breadth,mn,molar,2,mnm2,10.81
M12,8,R,male,breadth,mn,molar,3,mnm3,11.25
M12,8,R,male,breadth,mn,premolar,4,mnp4,7.41
M12,8,R,male,breadth,mx,molar,1,mxm1,10.39
M12,8,R,male,breadth,mx,molar,2,mxm2,12.18
M12,8,R,male,breadth,mx,molar,3,mxm3,12.53
M12,8,R,male,breadth,mx,premolar,4,mxp4,9.42
M12,8,L,male,breadth,mn,molar,1,mnm1,NA
M12,8,L,male,breadth,mn,molar,2,mnm2,10.54
M12,8,L,male,breadth,mn,molar,3,mnm3,11.86
M12,8,L,male,breadth,mn,premolar,4,mnp4,7.65
M12,8,L,male,breadth,mx,molar,1,mxm1,10.36
M12,8,L,male,breadth,mx,molar,2,mxm2,12.26
M12,8,L,male,breadth,mx,molar,3,mxm3,12.83
M12,8,L,male,breadth,mx,premolar,4,mxp4,9.67
M12,9,R,male,breadth,mn,molar,1,mnm1,8.62
M12,9,R,male,breadth,mn,molar,2,mnm2,10.79
M12,9,R,male,breadth,mn,molar,3,mnm3,11.45
M12,9,R,male,breadth,mn,premolar,4,mnp4,7.27
M12,9,R,male,breadth,mx,molar,1,mxm1,10.37
M12,9,R,male,breadth,mx,molar,2,mxm2,12.22
M12,9,R,male,breadth,mx,molar,3,mxm3,12.59
M12,9,R,male,breadth,mx,premolar,4,mxp4,9.24
M12,9,L,male,breadth,mn,molar,1,mnm1,8.66
M12,9,L,male,breadth,mn,molar,2,mnm2,10.52
M12,9,L,male,breadth,mn,molar,3,mnm3,11.55
M12,9,L,male,breadth,mn,premolar,4,mnp4,7.67
M12,9,L,male,breadth,mx,molar,1,mxm1,10.45
